athlete_name,gender,course_a,year_a,time_a,course_b,year_b,time_b,delta_seconds,months_between
Kenneth Kipsang #0037,M,berlin,2022,7620,nyc,2023,7586,-34,13.34
Kenneth Kipsang #0037,M,chicago,2022,7684,boston,2023,7722,38,6.24
Kenneth Kipsang #0037,M,chicago,2022,7684,london,2023,7563,-121,6.44
Kenneth Kipsang #0037,M,chicago,2022,7684,berlin,2023,7621,-63,11.5
Kenneth Kipsang #0037,M,chicago,2022,7684,nyc,2023,7586,-98,12.88
Kenneth Kipsang #0037,M,boston,2023,7722,london,2023,7563,-159,0.2
Kenneth Kipsang #0037,M,boston,2023,7722,berlin,2023,7621,-101,5.26
Kenneth Kipsang #0037,M,boston,2023,7722,nyc,2023,7586,-136,6.64
Kenneth Kipsang #0037,M,boston,2023,7722,chicago,2024,7555,-167,17.9
Kenneth Kipsang #0037,M,london,2023,7563,berlin,2023,7621,58,5.06
Kenneth Kipsang #0037,M,london,2023,7563,nyc,2023,7586,23,6.44
Kenneth Kipsang #0037,M,london,2023,7563,chicago,2024,7555,-8,17.71
Kenneth Kipsang #0037,M,berlin,2023,7621,nyc,2023,7586,-35,1.38
Kenneth Kipsang #0037,M,berlin,2023,7621,chicago,2024,7555,-66,12.65
Kenneth Kipsang #0037,M,nyc,2023,7586,chicago,2024,7555,-31,11.27
Kenneth Kiptum #0228,M,berlin,2015,7616,chicago,2015,7309,-307,0.46
Kenneth Kiptum #0228,M,berlin,2015,7616,nyc,2015,7488,-128,1.15
Kenneth Kiptum #0228,M,berlin,2015,7616,london,2016,7472,-144,6.9
Kenneth Kiptum #0228,M,berlin,2015,7616,chicago,2016,7562,-54,12.42
Kenneth Kiptum #0228,M,berlin,2015,7616,tokyo,2017,7487,-129,17.02
Kenneth Kiptum #0228,M,chicago,2015,7309,nyc,2015,7488,179,0.69
Kenneth Kiptum #0228,M,chicago,2015,7309,london,2016,7472,163,6.44
Kenneth Kiptum #0228,M,chicago,2015,7309,tokyo,2017,7487,178,16.56
Kenneth Kiptum #0228,M,nyc,2015,7488,london,2016,7472,-16,5.75
Kenneth Kiptum #0228,M,nyc,2015,7488,chicago,2016,7562,74,11.27
Kenneth Kiptum #0228,M,nyc,2015,7488,tokyo,2017,7487,-1,15.87
Kenneth Kiptum #0228,M,nyc,2015,7488,boston,2017,7999,511,17.51
Kenneth Kiptum #0228,M,nyc,2015,7488,london,2017,7431,-57,17.71
Kenneth Kiptum #0228,M,london,2016,7472,chicago,2016,7562,90,5.52
Kenneth Kiptum #0228,M,london,2016,7472,tokyo,2017,7487,15,10.12
Kenneth Kiptum #0228,M,london,2016,7472,boston,2017,7999,527,11.76
Kenneth Kiptum #0228,M,london,2016,7472,berlin,2017,7584,112,17.02
Kenneth Kiptum #0228,M,chicago,2016,7562,tokyo,2017,7487,-75,4.6
Kenneth Kiptum #0228,M,chicago,2016,7562,boston,2017,7999,437,6.24
Kenneth Kiptum #0228,M,chicago,2016,7562,london,2017,7431,-131,6.44
Kenneth Kiptum #0228,M,chicago,2016,7562,berlin,2017,7584,22,11.5
Kenneth Kiptum #0228,M,chicago,2016,7562,nyc,2017,7750,188,12.88
Kenneth Kiptum #0228,M,tokyo,2017,7487,boston,2017,7999,512,1.64
Kenneth Kiptum #0228,M,tokyo,2017,7487,london,2017,7431,-56,1.84
Kenneth Kiptum #0228,M,tokyo,2017,7487,berlin,2017,7584,97,6.9
Kenneth Kiptum #0228,M,tokyo,2017,7487,nyc,2017,7750,263,8.28
Kenneth Kiptum #0228,M,tokyo,2017,7487,boston,2018,7786,299,13.6
Kenneth Kiptum #0228,M,boston,2017,7999,london,2017,7431,-568,0.2
Kenneth Kiptum #0228,M,boston,2017,7999,berlin,2017,7584,-415,5.26
Kenneth Kiptum #0228,M,boston,2017,7999,nyc,2017,7750,-249,6.64
Kenneth Kiptum #0228,M,london,2017,7431,berlin,2017,7584,153,5.06
Kenneth Kiptum #0228,M,london,2017,7431,nyc,2017,7750,319,6.44
Kenneth Kiptum #0228,M,london,2017,7431,boston,2018,7786,355,11.76
Kenneth Kiptum #0228,M,berlin,2017,7584,nyc,2017,7750,166,1.38
Kenneth Kiptum #0228,M,berlin,2017,7584,boston,2018,7786,202,6.7
Kenneth Kiptum #0228,M,berlin,2017,7584,tokyo,2019,7453,-131,17.25
Kenneth Kiptum #0228,M,nyc,2017,7750,boston,2018,7786,36,5.32
Kenneth Kiptum #0228,M,nyc,2017,7750,tokyo,2019,7453,-297,15.87
Kenneth Kiptum #0228,M,nyc,2017,7750,boston,2019,7668,-82,17.28
Kenneth Kiptum #0228,M,boston,2018,7786,tokyo,2019,7453,-333,10.55
Kenneth Kiptum #0228,M,tokyo,2019,7453,boston,2019,7668,215,1.41
Kenneth Kiptum #0228,M,tokyo,2019,7453,nyc,2019,7648,195,8.05
Kenneth Kiptum #0228,M,boston,2019,7668,nyc,2019,7648,-20,6.64
Kenneth Kiptum #0228,M,berlin,2021,7656,london,2021,7663,7,0.23
Kenneth Kiptum #0228,M,berlin,2021,7656,chicago,2021,7666,10,0.46
Kenneth Kiptum #0228,M,berlin,2021,7656,tokyo,2021,7709,53,0.69
Kenneth Kiptum #0228,M,berlin,2021,7656,nyc,2021,7694,38,1.38
Kenneth Kiptum #0228,M,berlin,2021,7656,boston,2022,7563,-93,6.7
Kenneth Kiptum #0228,M,berlin,2021,7656,london,2022,7593,-63,12.19
Kenneth Kiptum #0228,M,berlin,2021,7656,chicago,2022,7508,-148,12.42
Kenneth Kiptum #0228,M,berlin,2021,7656,nyc,2022,7626,-30,13.34
Kenneth Kiptum #0228,M,london,2021,7663,chicago,2021,7666,3,0.23
Kenneth Kiptum #0228,M,london,2021,7663,tokyo,2021,7709,46,0.46
Kenneth Kiptum #0228,M,london,2021,7663,nyc,2021,7694,31,1.15
Kenneth Kiptum #0228,M,london,2021,7663,boston,2022,7563,-100,6.47
Kenneth Kiptum #0228,M,london,2021,7663,chicago,2022,7508,-155,12.19
Kenneth Kiptum #0228,M,london,2021,7663,nyc,2022,7626,-37,13.11
Kenneth Kiptum #0228,M,chicago,2021,7666,tokyo,2021,7709,43,0.23
Kenneth Kiptum #0228,M,chicago,2021,7666,nyc,2021,7694,28,0.92
Kenneth Kiptum #0228,M,chicago,2021,7666,boston,2022,7563,-103,6.24
Kenneth Kiptum #0228,M,chicago,2021,7666,london,2022,7593,-73,11.73
Kenneth Kiptum #0228,M,chicago,2021,7666,nyc,2022,7626,-40,12.88
Kenneth Kiptum #0228,M,tokyo,2021,7709,nyc,2021,7694,-15,0.69
Kenneth Kiptum #0228,M,tokyo,2021,7709,boston,2022,7563,-146,6.01
Kenneth Kiptum #0228,M,tokyo,2021,7709,london,2022,7593,-116,11.5
Kenneth Kiptum #0228,M,tokyo,2021,7709,chicago,2022,7508,-201,11.73
Kenneth Kiptum #0228,M,tokyo,2021,7709,nyc,2022,7626,-83,12.65
Kenneth Kiptum #0228,M,nyc,2021,7694,boston,2022,7563,-131,5.32
Kenneth Kiptum #0228,M,nyc,2021,7694,london,2022,7593,-101,10.81
Kenneth Kiptum #0228,M,nyc,2021,7694,chicago,2022,7508,-186,11.04
Kenneth Kiptum #0228,M,nyc,2021,7694,london,2023,7592,-102,17.48
Kenneth Kiptum #0228,M,boston,2022,7563,london,2022,7593,30,5.49
Kenneth Kiptum #0228,M,boston,2022,7563,chicago,2022,7508,-55,5.72
Kenneth Kiptum #0228,M,boston,2022,7563,nyc,2022,7626,63,6.64
Kenneth Kiptum #0228,M,boston,2022,7563,london,2023,7592,29,12.16
Kenneth Kiptum #0228,M,boston,2022,7563,berlin,2023,7466,-97,17.21
Kenneth Kiptum #0228,M,boston,2022,7563,chicago,2023,7368,-195,17.67
Kenneth Kiptum #0228,M,london,2022,7593,chicago,2022,7508,-85,0.23
Kenneth Kiptum #0228,M,london,2022,7593,nyc,2022,7626,33,1.15
Kenneth Kiptum #0228,M,london,2022,7593,berlin,2023,7466,-127,11.73
Kenneth Kiptum #0228,M,london,2022,7593,chicago,2023,7368,-225,12.19
Kenneth Kiptum #0228,M,london,2022,7593,nyc,2023,7409,-184,13.11
Kenneth Kiptum #0228,M,chicago,2022,7508,nyc,2022,7626,118,0.92
Kenneth Kiptum #0228,M,chicago,2022,7508,london,2023,7592,84,6.44
Kenneth Kiptum #0228,M,chicago,2022,7508,berlin,2023,7466,-42,11.5
Kenneth Kiptum #0228,M,chicago,2022,7508,nyc,2023,7409,-99,12.88
Kenneth Kiptum #0228,M,nyc,2022,7626,london,2023,7592,-34,5.52
Kenneth Kiptum #0228,M,nyc,2022,7626,berlin,2023,7466,-160,10.58
Kenneth Kiptum #0228,M,nyc,2022,7626,chicago,2023,7368,-258,11.04
Kenneth Kiptum #0228,M,nyc,2022,7626,boston,2024,7448,-178,17.28
Kenneth Kiptum #0228,M,london,2023,7592,berlin,2023,7466,-126,5.06
Kenneth Kiptum #0228,M,london,2023,7592,chicago,2023,7368,-224,5.52
Kenneth Kiptum #0228,M,london,2023,7592,nyc,2023,7409,-183,6.44
Kenneth Kiptum #0228,M,london,2023,7592,boston,2024,7448,-144,11.76
Kenneth Kiptum #0228,M,london,2023,7592,berlin,2024,7537,-55,17.25
Kenneth Kiptum #0228,M,berlin,2023,7466,chicago,2023,7368,-98,0.46
Kenneth Kiptum #0228,M,berlin,2023,7466,nyc,2023,7409,-57,1.38
Kenneth Kiptum #0228,M,berlin,2023,7466,boston,2024,7448,-18,6.7
Kenneth Kiptum #0228,M,berlin,2023,7466,nyc,2024,7565,99,13.34
Kenneth Kiptum #0228,M,chicago,2023,7368,nyc,2023,7409,41,0.92
Kenneth Kiptum #0228,M,chicago,2023,7368,boston,2024,7448,80,6.24
Kenneth Kiptum #0228,M,chicago,2023,7368,berlin,2024,7537,169,11.73
Kenneth Kiptum #0228,M,chicago,2023,7368,nyc,2024,7565,197,12.88
Kenneth Kiptum #0228,M,nyc,2023,7409,boston,2024,7448,39,5.32
Kenneth Kiptum #0228,M,nyc,2023,7409,berlin,2024,7537,128,10.81
Kenneth Kiptum #0228,M,boston,2024,7448,berlin,2024,7537,89,5.49
Kenneth Kiptum #0228,M,boston,2024,7448,nyc,2024,7565,117,6.64
Kenneth Kiptum #0228,M,berlin,2024,7537,nyc,2024,7565,28,1.15
Kenneth Legese #0066,M,london,2015,7552,tokyo,2016,7491,-61,10.12
Kenneth Legese #0066,M,london,2015,7552,boston,2016,7860,308,11.76
Kenneth Legese #0066,M,london,2015,7552,berlin,2016,7651,99,17.02
Kenneth Legese #0066,M,tokyo,2016,7491,boston,2016,7860,369,1.64
Kenneth Legese #0066,M,tokyo,2016,7491,berlin,2016,7651,160,6.9
Kenneth Legese #0066,M,tokyo,2016,7491,boston,2017,8022,531,13.6
Kenneth Legese #0066,M,boston,2016,7860,berlin,2016,7651,-209,5.26
Kenneth Legese #0066,M,boston,2016,7860,berlin,2017,7681,-179,17.21
Kenneth Legese #0066,M,berlin,2016,7651,boston,2017,8022,371,6.7
Kenneth Legese #0066,M,boston,2017,8022,berlin,2017,7681,-341,5.26
Kenneth Legese #0066,M,berlin,2017,7681,boston,2018,7835,154,6.7
Kenneth Legese #0066,M,berlin,2017,7681,nyc,2018,7559,-122,13.34
Kenneth Legese #0066,M,boston,2018,7835,nyc,2018,7559,-276,6.64
Kenneth Legese #0066,M,boston,2018,7835,berlin,2019,7534,-301,17.44
Kenneth Legese #0066,M,nyc,2018,7559,boston,2019,7594,35,5.32
Kenneth Legese #0066,M,nyc,2018,7559,berlin,2019,7534,-25,10.81
Kenneth Legese #0066,M,boston,2019,7594,berlin,2019,7534,-60,5.49
Kenneth Legese #0066,M,boston,2019,7594,nyc,2019,7663,69,6.64
Kenneth Legese #0066,M,berlin,2019,7534,nyc,2019,7663,129,1.15
Kenneth Legese #0066,M,london,2021,7603,boston,2022,7693,90,6.47
Kenneth Legese #0066,M,london,2021,7603,berlin,2022,7726,123,11.73
Kenneth Legese #0066,M,london,2021,7603,tokyo,2023,7393,-210,17.02
Kenneth Legese #0066,M,boston,2022,7693,berlin,2022,7726,33,5.26
Kenneth Legese #0066,M,boston,2022,7693,london,2022,7611,-82,5.49
Kenneth Legese #0066,M,boston,2022,7693,tokyo,2023,7393,-300,10.55
Kenneth Legese #0066,M,boston,2022,7693,london,2023,7501,-192,12.16
Kenneth Legese #0066,M,berlin,2022,7726,london,2022,7611,-115,0.23
Kenneth Legese #0066,M,berlin,2022,7726,tokyo,2023,7393,-333,5.29
Kenneth Legese #0066,M,berlin,2022,7726,boston,2023,7733,7,6.7
Kenneth Legese #0066,M,berlin,2022,7726,london,2023,7501,-225,6.9
Kenneth Legese #0066,M,london,2022,7611,tokyo,2023,7393,-218,5.06
Kenneth Legese #0066,M,london,2022,7611,boston,2023,7733,122,6.47
Kenneth Legese #0066,M,tokyo,2023,7393,boston,2023,7733,340,1.41
Kenneth Legese #0066,M,tokyo,2023,7393,london,2023,7501,108,1.61
Kenneth Legese #0066,M,tokyo,2023,7393,boston,2024,7505,112,13.37
Kenneth Legese #0066,M,boston,2023,7733,london,2023,7501,-232,0.2
Kenneth Legese #0066,M,london,2023,7501,boston,2024,7505,4,11.76
Kenneth Legese #0066,M,boston,2024,7505,nyc,2024,7675,170,6.64
Kenneth Sambu #0293,M,tokyo,2015,7291,london,2015,7347,56,2.07
Kenneth Sambu #0293,M,tokyo,2015,7291,berlin,2015,7538,247,7.13
Kenneth Sambu #0293,M,tokyo,2015,7291,chicago,2015,7313,22,7.59
Kenneth Sambu #0293,M,tokyo,2015,7291,nyc,2015,7491,200,8.28
Kenneth Sambu #0293,M,tokyo,2015,7291,boston,2016,7683,392,13.83
Kenneth Sambu #0293,M,tokyo,2015,7291,london,2016,7502,211,14.03
Kenneth Sambu #0293,M,london,2015,7347,berlin,2015,7538,191,5.06
Kenneth Sambu #0293,M,london,2015,7347,chicago,2015,7313,-34,5.52
Kenneth Sambu #0293,M,london,2015,7347,nyc,2015,7491,144,6.21
Kenneth Sambu #0293,M,london,2015,7347,tokyo,2016,7524,177,10.12
Kenneth Sambu #0293,M,london,2015,7347,boston,2016,7683,336,11.76
Kenneth Sambu #0293,M,london,2015,7347,berlin,2016,7626,279,17.02
Kenneth Sambu #0293,M,london,2015,7347,chicago,2016,7426,79,17.48
Kenneth Sambu #0293,M,berlin,2015,7538,chicago,2015,7313,-225,0.46
Kenneth Sambu #0293,M,berlin,2015,7538,nyc,2015,7491,-47,1.15
Kenneth Sambu #0293,M,berlin,2015,7538,tokyo,2016,7524,-14,5.06
Kenneth Sambu #0293,M,berlin,2015,7538,boston,2016,7683,145,6.7
Kenneth Sambu #0293,M,berlin,2015,7538,london,2016,7502,-36,6.9
Kenneth Sambu #0293,M,berlin,2015,7538,chicago,2016,7426,-112,12.42
Kenneth Sambu #0293,M,berlin,2015,7538,nyc,2016,7367,-171,13.34
Kenneth Sambu #0293,M,berlin,2015,7538,tokyo,2017,7335,-203,17.02
Kenneth Sambu #0293,M,chicago,2015,7313,nyc,2015,7491,178,0.69
Kenneth Sambu #0293,M,chicago,2015,7313,tokyo,2016,7524,211,4.6
Kenneth Sambu #0293,M,chicago,2015,7313,boston,2016,7683,370,6.24
Kenneth Sambu #0293,M,chicago,2015,7313,london,2016,7502,189,6.44
Kenneth Sambu #0293,M,chicago,2015,7313,berlin,2016,7626,313,11.5
Kenneth Sambu #0293,M,chicago,2015,7313,nyc,2016,7367,54,12.88
Kenneth Sambu #0293,M,chicago,2015,7313,tokyo,2017,7335,22,16.56
Kenneth Sambu #0293,M,nyc,2015,7491,tokyo,2016,7524,33,3.91
Kenneth Sambu #0293,M,nyc,2015,7491,boston,2016,7683,192,5.55
Kenneth Sambu #0293,M,nyc,2015,7491,london,2016,7502,11,5.75
Kenneth Sambu #0293,M,nyc,2015,7491,berlin,2016,7626,135,10.81
Kenneth Sambu #0293,M,nyc,2015,7491,chicago,2016,7426,-65,11.27
Kenneth Sambu #0293,M,nyc,2015,7491,tokyo,2017,7335,-156,15.87
Kenneth Sambu #0293,M,nyc,2015,7491,boston,2017,7842,351,17.51
Kenneth Sambu #0293,M,nyc,2015,7491,london,2017,7474,-17,17.71
Kenneth Sambu #0293,M,tokyo,2016,7524,boston,2016,7683,159,1.64
Kenneth Sambu #0293,M,tokyo,2016,7524,london,2016,7502,-22,1.84
Kenneth Sambu #0293,M,tokyo,2016,7524,berlin,2016,7626,102,6.9
Kenneth Sambu #0293,M,tokyo,2016,7524,chicago,2016,7426,-98,7.36
Kenneth Sambu #0293,M,tokyo,2016,7524,nyc,2016,7367,-157,8.28
Kenneth Sambu #0293,M,tokyo,2016,7524,boston,2017,7842,318,13.6
Kenneth Sambu #0293,M,tokyo,2016,7524,london,2017,7474,-50,13.8
Kenneth Sambu #0293,M,boston,2016,7683,london,2016,7502,-181,0.2
Kenneth Sambu #0293,M,boston,2016,7683,berlin,2016,7626,-57,5.26
Kenneth Sambu #0293,M,boston,2016,7683,chicago,2016,7426,-257,5.72
Kenneth Sambu #0293,M,boston,2016,7683,nyc,2016,7367,-316,6.64
Kenneth Sambu #0293,M,boston,2016,7683,tokyo,2017,7335,-348,10.32
Kenneth Sambu #0293,M,boston,2016,7683,london,2017,7474,-209,12.16
Kenneth Sambu #0293,M,boston,2016,7683,berlin,2017,7710,27,17.21
Kenneth Sambu #0293,M,boston,2016,7683,chicago,2017,7719,36,17.67
Kenneth Sambu #0293,M,london,2016,7502,berlin,2016,7626,124,5.06
Kenneth Sambu #0293,M,london,2016,7502,chicago,2016,7426,-76,5.52
Kenneth Sambu #0293,M,london,2016,7502,nyc,2016,7367,-135,6.44
Kenneth Sambu #0293,M,london,2016,7502,tokyo,2017,7335,-167,10.12
Kenneth Sambu #0293,M,london,2016,7502,boston,2017,7842,340,11.76
Kenneth Sambu #0293,M,london,2016,7502,berlin,2017,7710,208,17.02
Kenneth Sambu #0293,M,london,2016,7502,chicago,2017,7719,217,17.48
Kenneth Sambu #0293,M,berlin,2016,7626,chicago,2016,7426,-200,0.46
Kenneth Sambu #0293,M,berlin,2016,7626,nyc,2016,7367,-259,1.38
Kenneth Sambu #0293,M,berlin,2016,7626,tokyo,2017,7335,-291,5.06
Kenneth Sambu #0293,M,berlin,2016,7626,boston,2017,7842,216,6.7
Kenneth Sambu #0293,M,berlin,2016,7626,london,2017,7474,-152,6.9
Kenneth Sambu #0293,M,berlin,2016,7626,chicago,2017,7719,93,12.42
Kenneth Sambu #0293,M,berlin,2016,7626,nyc,2017,7721,95,13.34
Kenneth Sambu #0293,M,berlin,2016,7626,tokyo,2018,7230,-396,17.02
Kenneth Sambu #0293,M,chicago,2016,7426,nyc,2016,7367,-59,0.92
Kenneth Sambu #0293,M,chicago,2016,7426,tokyo,2017,7335,-91,4.6
Kenneth Sambu #0293,M,chicago,2016,7426,boston,2017,7842,416,6.24
Kenneth Sambu #0293,M,chicago,2016,7426,london,2017,7474,48,6.44
Kenneth Sambu #0293,M,chicago,2016,7426,berlin,2017,7710,284,11.5
Kenneth Sambu #0293,M,chicago,2016,7426,nyc,2017,7721,295,12.88
Kenneth Sambu #0293,M,chicago,2016,7426,tokyo,2018,7230,-196,16.56
Kenneth Sambu #0293,M,nyc,2016,7367,tokyo,2017,7335,-32,3.68
Kenneth Sambu #0293,M,nyc,2016,7367,boston,2017,7842,475,5.32
Kenneth Sambu #0293,M,nyc,2016,7367,london,2017,7474,107,5.52
Kenneth Sambu #0293,M,nyc,2016,7367,berlin,2017,7710,343,10.58
Kenneth Sambu #0293,M,nyc,2016,7367,chicago,2017,7719,352,11.04
Kenneth Sambu #0293,M,nyc,2016,7367,tokyo,2018,7230,-137,15.64
Kenneth Sambu #0293,M,nyc,2016,7367,boston,2018,7840,473,17.28
Kenneth Sambu #0293,M,nyc,2016,7367,london,2018,7762,395,17.48
Kenneth Sambu #0293,M,tokyo,2017,7335,boston,2017,7842,507,1.64
Kenneth Sambu #0293,M,tokyo,2017,7335,london,2017,7474,139,1.84
Kenneth Sambu #0293,M,tokyo,2017,7335,berlin,2017,7710,375,6.9
Kenneth Sambu #0293,M,tokyo,2017,7335,chicago,2017,7719,384,7.36
Kenneth Sambu #0293,M,tokyo,2017,7335,nyc,2017,7721,386,8.28
Kenneth Sambu #0293,M,tokyo,2017,7335,boston,2018,7840,505,13.6
Kenneth Sambu #0293,M,tokyo,2017,7335,london,2018,7762,427,13.8
Kenneth Sambu #0293,M,boston,2017,7842,london,2017,7474,-368,0.2
Kenneth Sambu #0293,M,boston,2017,7842,berlin,2017,7710,-132,5.26
Kenneth Sambu #0293,M,boston,2017,7842,chicago,2017,7719,-123,5.72
Kenneth Sambu #0293,M,boston,2017,7842,nyc,2017,7721,-121,6.64
Kenneth Sambu #0293,M,boston,2017,7842,tokyo,2018,7230,-612,10.32
Kenneth Sambu #0293,M,boston,2017,7842,london,2018,7762,-80,12.16
Kenneth Sambu #0293,M,boston,2017,7842,berlin,2018,7568,-274,16.98
Kenneth Sambu #0293,M,boston,2017,7842,chicago,2018,7394,-448,17.67
Kenneth Sambu #0293,M,london,2017,7474,berlin,2017,7710,236,5.06
Kenneth Sambu #0293,M,london,2017,7474,chicago,2017,7719,245,5.52
Kenneth Sambu #0293,M,london,2017,7474,nyc,2017,7721,247,6.44
Kenneth Sambu #0293,M,london,2017,7474,tokyo,2018,7230,-244,10.12
Kenneth Sambu #0293,M,london,2017,7474,boston,2018,7840,366,11.76
Kenneth Sambu #0293,M,london,2017,7474,berlin,2018,7568,94,16.79
Kenneth Sambu #0293,M,london,2017,7474,chicago,2018,7394,-80,17.48
Kenneth Sambu #0293,M,berlin,2017,7710,chicago,2017,7719,9,0.46
Kenneth Sambu #0293,M,berlin,2017,7710,nyc,2017,7721,11,1.38
Kenneth Sambu #0293,M,berlin,2017,7710,tokyo,2018,7230,-480,5.06
Kenneth Sambu #0293,M,berlin,2017,7710,boston,2018,7840,130,6.7
Kenneth Sambu #0293,M,berlin,2017,7710,london,2018,7762,52,6.9
Kenneth Sambu #0293,M,berlin,2017,7710,chicago,2018,7394,-316,12.42
Kenneth Sambu #0293,M,berlin,2017,7710,nyc,2018,7374,-336,13.34
Kenneth Sambu #0293,M,berlin,2017,7710,tokyo,2019,7475,-235,17.25
Kenneth Sambu #0293,M,chicago,2017,7719,nyc,2017,7721,2,0.92
Kenneth Sambu #0293,M,chicago,2017,7719,tokyo,2018,7230,-489,4.6
Kenneth Sambu #0293,M,chicago,2017,7719,boston,2018,7840,121,6.24
Kenneth Sambu #0293,M,chicago,2017,7719,london,2018,7762,43,6.44
Kenneth Sambu #0293,M,chicago,2017,7719,berlin,2018,7568,-151,11.27
Kenneth Sambu #0293,M,chicago,2017,7719,nyc,2018,7374,-345,12.88
Kenneth Sambu #0293,M,chicago,2017,7719,tokyo,2019,7475,-244,16.79
Kenneth Sambu #0293,M,nyc,2017,7721,tokyo,2018,7230,-491,3.68
Kenneth Sambu #0293,M,nyc,2017,7721,boston,2018,7840,119,5.32
Kenneth Sambu #0293,M,nyc,2017,7721,london,2018,7762,41,5.52
Kenneth Sambu #0293,M,nyc,2017,7721,berlin,2018,7568,-153,10.35
Kenneth Sambu #0293,M,nyc,2017,7721,chicago,2018,7394,-327,11.04
Kenneth Sambu #0293,M,nyc,2017,7721,tokyo,2019,7475,-246,15.87
Kenneth Sambu #0293,M,nyc,2017,7721,boston,2019,7530,-191,17.28
Kenneth Sambu #0293,M,nyc,2017,7721,london,2019,7543,-178,17.71
Kenneth Sambu #0293,M,tokyo,2018,7230,boston,2018,7840,610,1.64
Kenneth Sambu #0293,M,tokyo,2018,7230,london,2018,7762,532,1.84
Kenneth Sambu #0293,M,tokyo,2018,7230,berlin,2018,7568,338,6.67
Kenneth Sambu #0293,M,tokyo,2018,7230,chicago,2018,7394,164,7.36
Kenneth Sambu #0293,M,tokyo,2018,7230,nyc,2018,7374,144,8.28
Kenneth Sambu #0293,M,tokyo,2018,7230,boston,2019,7530,300,13.6
Kenneth Sambu #0293,M,tokyo,2018,7230,london,2019,7543,313,14.03
Kenneth Sambu #0293,M,boston,2018,7840,london,2018,7762,-78,0.2
Kenneth Sambu #0293,M,boston,2018,7840,berlin,2018,7568,-272,5.03
Kenneth Sambu #0293,M,boston,2018,7840,chicago,2018,7394,-446,5.72
Kenneth Sambu #0293,M,boston,2018,7840,nyc,2018,7374,-466,6.64
Kenneth Sambu #0293,M,boston,2018,7840,tokyo,2019,7475,-365,10.55
Kenneth Sambu #0293,M,boston,2018,7840,london,2019,7543,-297,12.39
Kenneth Sambu #0293,M,boston,2018,7840,berlin,2019,7438,-402,17.44
Kenneth Sambu #0293,M,boston,2018,7840,chicago,2019,7423,-417,17.9
Kenneth Sambu #0293,M,london,2018,7762,berlin,2018,7568,-194,4.83
Kenneth Sambu #0293,M,london,2018,7762,chicago,2018,7394,-368,5.52
Kenneth Sambu #0293,M,london,2018,7762,nyc,2018,7374,-388,6.44
Kenneth Sambu #0293,M,london,2018,7762,tokyo,2019,7475,-287,10.35
Kenneth Sambu #0293,M,london,2018,7762,boston,2019,7530,-232,11.76
Kenneth Sambu #0293,M,london,2018,7762,berlin,2019,7438,-324,17.25
Kenneth Sambu #0293,M,london,2018,7762,chicago,2019,7423,-339,17.71
Kenneth Sambu #0293,M,berlin,2018,7568,chicago,2018,7394,-174,0.69
Kenneth Sambu #0293,M,berlin,2018,7568,nyc,2018,7374,-194,1.61
Kenneth Sambu #0293,M,berlin,2018,7568,tokyo,2019,7475,-93,5.52
Kenneth Sambu #0293,M,berlin,2018,7568,boston,2019,7530,-38,6.93
Kenneth Sambu #0293,M,berlin,2018,7568,london,2019,7543,-25,7.36
Kenneth Sambu #0293,M,berlin,2018,7568,chicago,2019,7423,-145,12.88
Kenneth Sambu #0293,M,berlin,2018,7568,nyc,2019,7406,-162,13.57
Kenneth Sambu #0293,M,chicago,2018,7394,nyc,2018,7374,-20,0.92
Kenneth Sambu #0293,M,chicago,2018,7394,tokyo,2019,7475,81,4.83
Kenneth Sambu #0293,M,chicago,2018,7394,boston,2019,7530,136,6.24
Kenneth Sambu #0293,M,chicago,2018,7394,london,2019,7543,149,6.67
Kenneth Sambu #0293,M,chicago,2018,7394,berlin,2019,7438,44,11.73
Kenneth Sambu #0293,M,chicago,2018,7394,nyc,2019,7406,12,12.88
Kenneth Sambu #0293,M,nyc,2018,7374,tokyo,2019,7475,101,3.91
Kenneth Sambu #0293,M,nyc,2018,7374,boston,2019,7530,156,5.32
Kenneth Sambu #0293,M,nyc,2018,7374,london,2019,7543,169,5.75
Kenneth Sambu #0293,M,nyc,2018,7374,berlin,2019,7438,64,10.81
Kenneth Sambu #0293,M,nyc,2018,7374,chicago,2019,7423,49,11.27
Kenneth Sambu #0293,M,tokyo,2019,7475,boston,2019,7530,55,1.41
Kenneth Sambu #0293,M,tokyo,2019,7475,london,2019,7543,68,1.84
Kenneth Sambu #0293,M,tokyo,2019,7475,berlin,2019,7438,-37,6.9
Kenneth Sambu #0293,M,tokyo,2019,7475,chicago,2019,7423,-52,7.36
Kenneth Sambu #0293,M,tokyo,2019,7475,nyc,2019,7406,-69,8.05
Kenneth Sambu #0293,M,boston,2019,7530,london,2019,7543,13,0.43
Kenneth Sambu #0293,M,boston,2019,7530,berlin,2019,7438,-92,5.49
Kenneth Sambu #0293,M,boston,2019,7530,chicago,2019,7423,-107,5.95
Kenneth Sambu #0293,M,boston,2019,7530,nyc,2019,7406,-124,6.64
Kenneth Sambu #0293,M,london,2019,7543,berlin,2019,7438,-105,5.06
Kenneth Sambu #0293,M,london,2019,7543,chicago,2019,7423,-120,5.52
Kenneth Sambu #0293,M,london,2019,7543,nyc,2019,7406,-137,6.21
Kenneth Sambu #0293,M,berlin,2019,7438,chicago,2019,7423,-15,0.46
