athlete_name,country,gender,course,year,date,place,finish_time_seconds
Mo Desisa #0197,ITA,M,london,2019,2019-04-28,94,7749
Tamirat Tola #0385,BLR,M,london,2019,2019-04-28,95,7752
Geoffrey Stanley #0165,USA,M,london,2019,2019-04-28,96,7755
Kibrom Cherop #0319,FRA,M,london,2019,2019-04-28,97,7756
Eliud Rotich #0263,KEN,M,london,2019,2019-04-28,98,7756
Lawrence Cherop #0258,TZA,M,london,2019,2019-04-28,99,7757
Lawrence Moen #0081,UGA,M,london,2019,2019-04-28,100,7757
Hiwot Frey #0266,RUS,W,london,2019,2019-04-28,1,7909
Vivian Jepchirchir #0175,AUS,W,london,2019,2019-04-28,2,7989
Molly Kiplagat #0233,ROU,W,london,2019,2019-04-28,3,8002
Peres Sisson #0398,ESP,W,london,2019,2019-04-28,4,8013
Keira Frey #0176,AUS,W,london,2019,2019-04-28,5,8029
Tigist Seidel #0264,IRL,W,london,2019,2019-04-28,6,8031
Roza Diver #0361,ETH,W,london,2019,2019-04-28,7,8063
Yalemzerf Dereje #0180,GBR,W,london,2019,2019-04-28,8,8076
Yalemzerf Diver #0030,CZE,W,london,2019,2019-04-28,9,8084
Mary Gidey #0390,BHR,W,london,2019,2019-04-28,10,8091
Molly Sisson #0090,KEN,W,london,2019,2019-04-28,11,8095
Florence Chepkirui #0146,JPN,W,london,2019,2019-04-28,12,8105
Brigid Obiri #0213,PRK,W,london,2019,2019-04-28,13,8108
Joyciline Hall #0057,IRL,W,london,2019,2019-04-28,14,8119
Emily Hassan #0387,JPN,W,london,2019,2019-04-28,15,8120
Lonnie Reichmann #0310,PRK,W,london,2019,2019-04-28,16,8122
Emily Salpeter #0159,ESP,W,london,2019,2019-04-28,17,8125
Keira Salpeter #0322,GER,W,london,2019,2019-04-28,18,8141
Eunice Ayana #0217,ITA,W,london,2019,2019-04-28,19,8147
Worknesh Assefa #0244,ROU,W,london,2019,2019-04-28,20,8148
Sifan Diver #0031,CZE,W,london,2019,2019-04-28,21,8148
Tigist Salpeter #0323,CHN,W,london,2019,2019-04-28,22,8152
Vivian Hassan #0136,BHR,W,london,2019,2019-04-28,23,8156
Edna Assefa #0228,ETH,W,london,2019,2019-04-28,24,8156
Worknesh Diver #0061,GBR,W,london,2019,2019-04-28,25,8161
Eunice Chepkirui #0043,ROU,W,london,2019,2019-04-28,26,8162
Lonah Diver #0214,JPN,W,london,2019,2019-04-28,27,8163
Lilian Yehualaw #0103,PRK,W,london,2019,2019-04-28,28,8165
Sutume Hall #0318,CHN,W,london,2019,2019-04-28,29,8165
Tirunesh Ayana #0293,AUS,W,london,2019,2019-04-28,30,8169
Letesenbet Kiplagat #0134,NED,W,london,2019,2019-04-28,31,8171
Lonnie DAmato #0269,CAN,W,london,2019,2019-04-28,32,8173
Hellen Kosgei #0383,CHN,W,london,2019,2019-04-28,33,8174
Keira Degefa #0104,JPN,W,london,2019,2019-04-28,34,8178
Sara Seidel #0374,CAN,W,london,2019,2019-04-28,35,8179
Emily Seidel #0041,ETH,W,london,2019,2019-04-28,36,8180
Keira Sisson #0247,CZE,W,london,2019,2019-04-28,37,8184
Roza Hassan #0032,CHN,W,london,2019,2019-04-28,38,8185
Sifan Chepngetich #0344,ROU,W,london,2019,2019-04-28,39,8186
Tirunesh Kiplagat #0124,ISR,W,london,2019,2019-04-28,40,8187
Aliphine Hassan #0313,KEN,W,london,2019,2019-04-28,41,8191
Molly Sisson #0019,ROU,W,london,2019,2019-04-28,42,8195
Almaz Kiplagat #0106,IRL,W,london,2019,2019-04-28,43,8199
Lonnie Gidey #0360,ISR,W,london,2019,2019-04-28,44,8199
Sara Reichmann #0177,GER,W,london,2019,2019-04-28,45,8203
Sutume Frey #0216,JPN,W,london,2019,2019-04-28,46,8204
Worknesh Keitany #0316,ISR,W,london,2019,2019-04-28,47,8204
Emily Sisson #0187,CAN,W,london,2019,2019-04-28,48,8205
Tigist Yehualaw #0232,KEN,W,london,2019,2019-04-28,49,8206
Peres Sisson #0303,AUS,W,london,2019,2019-04-28,50,8209
Hiwot Ndereba #0063,BHR,W,london,2019,2019-04-28,51,8211
Vivian Yehualaw #0241,CHN,W,london,2019,2019-04-28,52,8216
Lonnie Gemechu #0235,IRL,W,london,2019,2019-04-28,53,8216
Almaz Keitany #0248,PRK,W,london,2019,2019-04-28,54,8221
Roza Hassan #0067,IRL,W,london,2019,2019-04-28,55,8225
Sutume Ayana #0375,GBR,W,london,2019,2019-04-28,56,8227
Peres Hassan #0027,ISR,W,london,2019,2019-04-28,57,8228
Joyciline Hassan #0147,BHR,W,london,2019,2019-04-28,58,8228
Mary Jepchirchir #0065,AUS,W,london,2019,2019-04-28,59,8234
Catherine Dereje #0231,POL,W,london,2019,2019-04-28,60,8240
Emily Kiplagat #0276,GER,W,london,2019,2019-04-28,61,8242
Ruth Ayana #0335,GER,W,london,2019,2019-04-28,62,8247
Lonah Dereje #0095,ETH,W,london,2019,2019-04-28,63,8248
Lonah Hall #0369,CZE,W,london,2019,2019-04-28,64,8254
Hellen Hassan #0237,CAN,W,london,2019,2019-04-28,65,8254
Joyciline Jepchirchir #0298,CZE,W,london,2019,2019-04-28,66,8255
Sifan Gidey #0347,CHN,W,london,2019,2019-04-28,67,8257
Sara Asefa #0326,NED,W,london,2019,2019-04-28,68,8262
Yalemzerf Hassan #0182,NED,W,london,2019,2019-04-28,69,8263
Keira Reichmann #0379,NED,W,london,2019,2019-04-28,70,8263
Lilian Jepkosgei #0128,ISR,W,london,2019,2019-04-28,71,8263
Hellen Dibaba #0221,POL,W,london,2019,2019-04-28,72,8264
Molly Kiplagat #0192,RUS,W,london,2019,2019-04-28,73,8266
Letesenbet Seidel #0252,CZE,W,london,2019,2019-04-28,74,8267
Tigist Hall #0003,ESP,W,london,2019,2019-04-28,75,8268
Catherine Yehualaw #0178,PRK,W,london,2019,2019-04-28,76,8270
Aliphine Dereje #0088,ETH,W,london,2019,2019-04-28,77,8270
Emily Gemechu #0197,CHN,W,london,2019,2019-04-28,78,8272
Eunice Chepkirui #0201,ETH,W,london,2019,2019-04-28,79,8272
Tirunesh Gidey #0141,ITA,W,london,2019,2019-04-28,80,8273
Mary Cheruiyot #0071,NED,W,london,2019,2019-04-28,81,8274
Peres Sisson #0234,ITA,W,london,2019,2019-04-28,82,8275
Lonnie Gemechu #0035,ITA,W,london,2019,2019-04-28,83,8283
Lilian Ndereba #0220,ETH,W,london,2019,2019-04-28,84,8294
Edna Dibaba #0367,BHR,W,london,2019,2019-04-28,85,8297
Almaz Gidey #0222,GBR,W,london,2019,2019-04-28,86,8297
Tigist Dibaba #0188,USA,W,london,2019,2019-04-28,87,8298
Lonnie Ndereba #0340,USA,W,london,2019,2019-04-28,88,8299
Brigid Hall #0129,POL,W,london,2019,2019-04-28,89,8299
Lonah Cheruiyot #0299,PRK,W,london,2019,2019-04-28,90,8301
Hellen Tuliamuk #0250,GBR,W,london,2019,2019-04-28,91,8303
Eunice Seidel #0092,ITA,W,london,2019,2019-04-28,92,8303
Eunice Keitany #0389,JPN,W,london,2019,2019-04-28,93,8305
Vivian Kosgei #0123,ITA,W,london,2019,2019-04-28,94,8306
Tigist Gidey #0158,ESP,W,london,2019,2019-04-28,95,8306
Brigid Jepchirchir #0337,ITA,W,london,2019,2019-04-28,96,8313
Ruth Sisson #0218,NED,W,london,2019,2019-04-28,97,8314
Molly Ndereba #0054,GER,W,london,2019,2019-04-28,98,8320
Lilian Kiplagat #0024,NED,W,london,2019,2019-04-28,99,8321
Lilian Chepngetich #0357,RUS,W,london,2019,2019-04-28,100,8323
Yuki Hassan #0277,GBR,M,london,2021,2021-10-03,1,7361
Lelisa Lemma #0060,CAN,M,london,2021,2021-10-03,2,7414
Jared Mutai #0336,ITA,M,london,2021,2021-10-03,3,7415
Ayele Cherono #0038,BLR,M,london,2021,2021-10-03,4,7418
Hiroto Rupp #0113,UGA,M,london,2021,2021-10-03,5,7421
Scott Cherono #0340,ERI,M,london,2021,2021-10-03,6,7426
Lemi Robinson #0160,BLR,M,london,2021,2021-10-03,7,7432
Kelvin Farah #0316,KEN,M,london,2021,2021-10-03,8,7435
Ayele Kipsang #0131,BHR,M,london,2021,2021-10-03,9,7443
Scott Robinson #0195,NOR,M,london,2021,2021-10-03,10,7459
Bashir Hailu #0384,ITA,M,london,2021,2021-10-03,11,7461
Lawrence Kiptum #0204,BLR,M,london,2021,2021-10-03,12,7462
Mohamed Cherop #0109,NOR,M,london,2021,2021-10-03,13,7467
Galen Fauble #0390,ESP,M,london,2021,2021-10-03,14,7472
Lelisa Desisa #0243,BLR,M,london,2021,2021-10-03,15,7474
Mosinet Sambu #0389,ETH,M,london,2021,2021-10-03,16,7474
Geoffrey Stanley #0165,USA,M,london,2021,2021-10-03,17,7480
Ayele Robinson #0242,JPN,M,london,2021,2021-10-03,18,7487
Mo Kipsang #0072,CAN,M,london,2021,2021-10-03,19,7489
Hiroto Geremew #0249,TZA,M,london,2021,2021-10-03,20,7492
Suguru Hailu #0194,MAR,M,london,2021,2021-10-03,21,7492
Cam Levins #0377,GER,M,london,2021,2021-10-03,22,7495
Wilson Geremew #0135,KEN,M,london,2021,2021-10-03,23,7500
Kelvin Rotich #0151,TZA,M,london,2021,2021-10-03,24,7506
Mohamed Korir #0399,UGA,M,london,2021,2021-10-03,25,7506
Jared Rupp #0070,GER,M,london,2021,2021-10-03,26,7508
Galen Lopes #0145,KEN,M,london,2021,2021-10-03,27,7514
Wilson Hailu #0259,ERI,M,london,2021,2021-10-03,28,7521
Eliud Kipchoge #0004,UGA,M,london,2021,2021-10-03,29,7523
Tamirat Robinson #0084,ITA,M,london,2021,2021-10-03,30,7527
Lelisa Abdi #0326,BRA,M,london,2021,2021-10-03,31,7529
Ayele Rotich #0112,MAR,M,london,2021,2021-10-03,32,7531
Cam Kipchoge #0234,UGA,M,london,2021,2021-10-03,33,7531
Kibrom Kipchoge #0345,ESP,M,london,2021,2021-10-03,34,7538
Mohamed Hassan #0284,NED,M,london,2021,2021-10-03,35,7544
Conner Bett #0240,NOR,M,london,2021,2021-10-03,36,7545
Lemi Levins #0001,UGA,M,london,2021,2021-10-03,37,7546
Birhanu Cherono #0230,MAR,M,london,2021,2021-10-03,38,7554
Bashir Farah #0134,KEN,M,london,2021,2021-10-03,39,7555
Yuki Levins #0363,NED,M,london,2021,2021-10-03,40,7557
Mo Legese #0290,BLR,M,london,2021,2021-10-03,41,7559
Galen Levins #0305,GER,M,london,2021,2021-10-03,42,7560
Wilson Abdi #0211,GBR,M,london,2021,2021-10-03,43,7561
Stephen Mutai #0127,ERI,M,london,2021,2021-10-03,44,7566
Brett Hassan #0159,USA,M,london,2021,2021-10-03,45,7566
Ayele Fauble #0208,JPN,M,london,2021,2021-10-03,46,7567
Kelvin Fauble #0352,UGA,M,london,2021,2021-10-03,47,7571
Carlos Moen #0317,TZA,M,london,2021,2021-10-03,48,7574
Mosinet Cherono #0358,KEN,M,london,2021,2021-10-03,49,7575
Mosinet Lemma #0329,ESP,M,london,2021,2021-10-03,50,7576
Kenneth Desisa #0236,ETH,M,london,2021,2021-10-03,51,7577
Mosinet Kiptum #0206,ETH,M,london,2021,2021-10-03,52,7577
Suguru Moen #0095,NOR,M,london,2021,2021-10-03,53,7578
Hiroto Abdi #0188,KEN,M,london,2021,2021-10-03,54,7580
Kelvin Levins #0005,MAR,M,london,2021,2021-10-03,55,7580
Mohamed Rupp #0253,KEN,M,london,2021,2021-10-03,56,7580
Lawrence Desisa #0071,MAR,M,london,2021,2021-10-03,57,7582
Kelvin Hailu #0382,BRA,M,london,2021,2021-10-03,58,7582
Carlos Cherop #0298,NED,M,london,2021,2021-10-03,59,7582
Lemi Hassan #0301,ETH,M,london,2021,2021-10-03,60,7583
Mohamed Lopes #0055,CAN,M,london,2021,2021-10-03,61,7584
Eliud Ward #0119,JPN,M,london,2021,2021-10-03,62,7584
Birhanu Bekele #0094,BHR,M,london,2021,2021-10-03,63,7585
Kenneth Sambu #0293,GER,M,london,2021,2021-10-03,64,7586
Lawrence Lemma #0315,BRA,M,london,2021,2021-10-03,65,7588
Wilson Fauble #0391,UGA,M,london,2021,2021-10-03,66,7588
Birhanu Moen #0120,CAN,M,london,2021,2021-10-03,67,7588
Lawrence Levins #0017,GER,M,london,2021,2021-10-03,68,7589
Lelisa Tola #0223,USA,M,london,2021,2021-10-03,69,7590
Mo Desisa #0197,ITA,M,london,2021,2021-10-03,70,7593
Tamirat Bekele #0174,USA,M,london,2021,2021-10-03,71,7594
Lelisa Hailu #0052,USA,M,london,2021,2021-10-03,72,7595
Tamirat Legese #0093,JPN,M,london,2021,2021-10-03,73,7596
Galen Bekele #0173,BLR,M,london,2021,2021-10-03,74,7596
Carlos Kandie #0205,ERI,M,london,2021,2021-10-03,75,7596
Brett Fauble #0153,KEN,M,london,2021,2021-10-03,76,7596
Hiroto Rotich #0245,BHR,M,london,2021,2021-10-03,77,7597
Wilson Bett #0152,TZA,M,london,2021,2021-10-03,78,7598
Kibrom Cherop #0172,ETH,M,london,2021,2021-10-03,79,7599
Tamirat Tola #0385,BLR,M,london,2021,2021-10-03,80,7599
Lelisa Kiptum #0144,ETH,M,london,2021,2021-10-03,81,7601
Kenneth Legese #0066,GER,M,london,2021,2021-10-03,82,7603
Kibrom Cherop #0319,FRA,M,london,2021,2021-10-03,83,7608
Carlos Cherono #0367,UGA,M,london,2021,2021-10-03,84,7613
Wilson Moen #0235,MAR,M,london,2021,2021-10-03,85,7626
Lawrence Farah #0191,FRA,M,london,2021,2021-10-03,86,7635
Ayele Ward #0042,UGA,M,london,2021,2021-10-03,87,7635
Kibrom Korir #0102,FRA,M,london,2021,2021-10-03,88,7647
Kibrom Tola #0187,AUS,M,london,2021,2021-10-03,89,7651
Lelisa Cherop #0207,ETH,M,london,2021,2021-10-03,90,7652
Lelisa Desisa #0328,ERI,M,london,2021,2021-10-03,91,7653
Eliud Geremew #0192,ETH,M,london,2021,2021-10-03,92,7654
Yuki Legese #0053,NED,M,london,2021,2021-10-03,93,7654
Carlos Cherop #0333,ETH,M,london,2021,2021-10-03,94,7654
Hiroto Kiptum #0383,ESP,M,london,2021,2021-10-03,95,7660
Hiroto Adero #0332,GBR,M,london,2021,2021-10-03,96,7662
Eliud Rotich #0263,KEN,M,london,2021,2021-10-03,97,7662
Lucas Sambu #0306,MAR,M,london,2021,2021-10-03,98,7662
Kenneth Kiptum #0228,NOR,M,london,2021,2021-10-03,99,7663
Mo Fauble #0213,TZA,M,london,2021,2021-10-03,100,7663
Keira Reichmann #0379,NED,W,london,2021,2021-10-03,1,7706
Peres Hassan #0027,ISR,W,london,2021,2021-10-03,2,7929
Peres Sisson #0398,ESP,W,london,2021,2021-10-03,3,7948
Emily Hassan #0387,JPN,W,london,2021,2021-10-03,4,7949
Molly Sisson #0090,KEN,W,london,2021,2021-10-03,5,7956
Keira Degefa #0104,JPN,W,london,2021,2021-10-03,6,7978
Mary Hassan #0149,ESP,W,london,2021,2021-10-03,7,7987
Aliphine DAmato #0327,BHR,W,london,2021,2021-10-03,8,7988
Aliphine Ayana #0062,ETH,W,london,2021,2021-10-03,9,7991
Brigid Hall #0129,POL,W,london,2021,2021-10-03,10,7994
Joyciline Jepchirchir #0298,CZE,W,london,2021,2021-10-03,11,7998
Edna Assefa #0228,ETH,W,london,2021,2021-10-03,12,8007
Joyciline Hassan #0147,BHR,W,london,2021,2021-10-03,13,8010
Hiwot Frey #0266,RUS,W,london,2021,2021-10-03,14,8014
Tigist Seidel #0264,IRL,W,london,2021,2021-10-03,15,8015
Lonnie Gemechu #0235,IRL,W,london,2021,2021-10-03,16,8017
Florence Chepkirui #0146,JPN,W,london,2021,2021-10-03,17,8020
Lonah Cheruiyot #0299,PRK,W,london,2021,2021-10-03,18,8037
Vivian Jepchirchir #0175,AUS,W,london,2021,2021-10-03,19,8046
Sifan Gidey #0347,CHN,W,london,2021,2021-10-03,20,8052
Keira Frey #0176,AUS,W,london,2021,2021-10-03,21,8054
Eunice Obiri #0081,GER,W,london,2021,2021-10-03,22,8055
Catherine Dereje #0231,POL,W,london,2021,2021-10-03,23,8058
Lilian Chepngetich #0357,RUS,W,london,2021,2021-10-03,24,8059
Tigist Salpeter #0323,CHN,W,london,2021,2021-10-03,25,8065
Worknesh Seidel #0091,PRK,W,london,2021,2021-10-03,26,8065
Sara Asefa #0348,ITA,W,london,2021,2021-10-03,27,8066
Roza Hassan #0067,IRL,W,london,2021,2021-10-03,28,8067
Tigist Gidey #0158,ESP,W,london,2021,2021-10-03,29,8069
Peres Sisson #0234,ITA,W,london,2021,2021-10-03,30,8069
Lonah Hall #0369,CZE,W,london,2021,2021-10-03,31,8069
Ruth Ayana #0335,GER,W,london,2021,2021-10-03,32,8070
Mary Cheruiyot #0071,NED,W,london,2021,2021-10-03,33,8071
Ruth Degefa #0170,BHR,W,london,2021,2021-10-03,34,8075
Eunice Chepkirui #0043,ROU,W,london,2021,2021-10-03,35,8076
Emily Salpeter #0159,ESP,W,london,2021,2021-10-03,36,8077
Sutume Hall #0318,CHN,W,london,2021,2021-10-03,37,8077
Eunice Ayana #0217,ITA,W,london,2021,2021-10-03,38,8090
Lonnie Ndereba #0340,USA,W,london,2021,2021-10-03,39,8092
Sutume Asefa #0265,CAN,W,london,2021,2021-10-03,40,8093
Molly Kiplagat #0192,RUS,W,london,2021,2021-10-03,41,8094
Eunice Yehualaw #0333,GER,W,london,2021,2021-10-03,42,8096
Lonah Ndereba #0029,USA,W,london,2021,2021-10-03,43,8097
Sutume Ayana #0375,GBR,W,london,2021,2021-10-03,44,8102
Tirunesh Jepkosgei #0258,NED,W,london,2021,2021-10-03,45,8105
Emily Jepchirchir #0283,ITA,W,london,2021,2021-10-03,46,8106
Tigist Dibaba #0188,USA,W,london,2021,2021-10-03,47,8107
Mary Gidey #0390,BHR,W,london,2021,2021-10-03,48,8107
Tirunesh Chepkirui #0193,ROU,W,london,2021,2021-10-03,49,8110
Vivian Kosgei #0123,ITA,W,london,2021,2021-10-03,50,8112
Emily Gemechu #0197,CHN,W,london,2021,2021-10-03,51,8113
Vivian Gemechu #0121,GBR,W,london,2021,2021-10-03,52,8115
Molly Ndereba #0054,GER,W,london,2021,2021-10-03,53,8116
Tigist Hall #0003,ESP,W,london,2021,2021-10-03,54,8117
Tirunesh Ayana #0293,AUS,W,london,2021,2021-10-03,55,8117
Aliphine Hassan #0313,KEN,W,london,2021,2021-10-03,56,8118
Lilian Hassan #0068,ESP,W,london,2021,2021-10-03,57,8119
Sutume Frey #0216,JPN,W,london,2021,2021-10-03,58,8119
Keira Sisson #0247,CZE,W,london,2021,2021-10-03,59,8124
Eunice Tuliamuk #0271,CAN,W,london,2021,2021-10-03,60,8124
Lonah Diver #0214,JPN,W,london,2021,2021-10-03,61,8125
Keira Salpeter #0322,GER,W,london,2021,2021-10-03,62,8126
Emily Gidey #0329,IRL,W,london,2021,2021-10-03,63,8127
Joyciline Asefa #0199,IRL,W,london,2021,2021-10-03,64,8127
Yalemzerf Jepchirchir #0194,USA,W,london,2021,2021-10-03,65,8128
Brigid Jepchirchir #0337,ITA,W,london,2021,2021-10-03,66,8129
Keira Asefa #0224,CHN,W,london,2021,2021-10-03,67,8133
Brigid Obiri #0213,PRK,W,london,2021,2021-10-03,68,8135
Hellen Kosgei #0383,CHN,W,london,2021,2021-10-03,69,8137
Sinead Frey #0364,AUS,W,london,2021,2021-10-03,70,8137
Brigid Tuliamuk #0325,BHR,W,london,2021,2021-10-03,71,8138
Keira Ayana #0391,KEN,W,london,2021,2021-10-03,72,8138
Emily Seidel #0041,ETH,W,london,2021,2021-10-03,73,8142
Florence Jepkosgei #0274,JPN,W,london,2021,2021-10-03,74,8143
Hellen Dibaba #0221,POL,W,london,2021,2021-10-03,75,8150
Sifan Chepngetich #0344,ROU,W,london,2021,2021-10-03,76,8154
Vivian Hassan #0136,BHR,W,london,2021,2021-10-03,77,8160
Sutume Gidey #0185,PRK,W,london,2021,2021-10-03,78,8161
Lonnie Gemechu #0035,ITA,W,london,2021,2021-10-03,79,8163
Lonah Obiri #0202,CHN,W,london,2021,2021-10-03,80,8165
Roza Hassan #0032,CHN,W,london,2021,2021-10-03,81,8168
Sara Cheruiyot #0249,GBR,W,london,2021,2021-10-03,82,8168
Sifan Cheruiyot #0315,ISR,W,london,2021,2021-10-03,83,8169
Roza Hassan #0083,NED,W,london,2021,2021-10-03,84,8175
Molly Kiplagat #0233,ROU,W,london,2021,2021-10-03,85,8177
Letesenbet Kiplagat #0134,NED,W,london,2021,2021-10-03,86,8178
Yalemzerf Dereje #0180,GBR,W,london,2021,2021-10-03,87,8179
Ruth Sisson #0218,NED,W,london,2021,2021-10-03,88,8180
Tirunesh Jepchirchir #0314,JPN,W,london,2021,2021-10-03,89,8182
Letesenbet Jepkosgei #0160,GER,W,london,2021,2021-10-03,90,8184
Sinead Kosgei #0278,USA,W,london,2021,2021-10-03,91,8186
Tigist Hall #0189,ITA,W,london,2021,2021-10-03,92,8187
Mary Jepchirchir #0065,AUS,W,london,2021,2021-10-03,93,8188
Sifan Yehualaw #0102,ETH,W,london,2021,2021-10-03,94,8197
Lilian Yehualaw #0103,PRK,W,london,2021,2021-10-03,95,8201
Lonnie Gidey #0360,ISR,W,london,2021,2021-10-03,96,8206
Worknesh Keitany #0316,ISR,W,london,2021,2021-10-03,97,8208
Almaz Gidey #0222,GBR,W,london,2021,2021-10-03,98,8208
Worknesh Assefa #0244,ROU,W,london,2021,2021-10-03,99,8209
Yalemzerf Assefa #0356,ETH,W,london,2021,2021-10-03,100,8210
Lawrence Kiptum #0204,BLR,M,london,2022,2022-10-02,1,7336
Lelisa Kiptum #0144,ETH,M,london,2022,2022-10-02,2,7364
Ayele Robinson #0242,JPN,M,london,2022,2022-10-02,3,7374
Eliud Kipchoge #0004,UGA,M,london,2022,2022-10-02,4,7376
Galen Levins #0305,GER,M,london,2022,2022-10-02,5,7380
Lelisa Desisa #0328,ERI,M,london,2022,2022-10-02,6,7386
Lemi Levins #0001,UGA,M,london,2022,2022-10-02,7,7392
Geoffrey Tola #0141,AUS,M,london,2022,2022-10-02,8,7396
Mo Robinson #0238,NOR,M,london,2022,2022-10-02,9,7407
Lelisa Hailu #0052,USA,M,london,2022,2022-10-02,10,7409
Tamirat Sambu #0348,GER,M,london,2022,2022-10-02,11,7413
Lelisa Lemma #0060,CAN,M,london,2022,2022-10-02,12,7415
Hiroto Abdi #0188,KEN,M,london,2022,2022-10-02,13,7416
Jared Cherop #0032,CAN,M,london,2022,2022-10-02,14,7430
Lawrence Levins #0017,GER,M,london,2022,2022-10-02,15,7431
Galen Fauble #0390,ESP,M,london,2022,2022-10-02,16,7438
Yuki Levins #0142,JPN,M,london,2022,2022-10-02,17,7444
Hiroto Kiptum #0383,ESP,M,london,2022,2022-10-02,18,7454
Lemi Kandie #0100,MAR,M,london,2022,2022-10-02,19,7458
Lelisa Tola #0223,USA,M,london,2022,2022-10-02,20,7463
Birhanu Bekele #0094,BHR,M,london,2022,2022-10-02,21,7470
Mo Desisa #0033,MAR,M,london,2022,2022-10-02,22,7471
Kenneth Sambu #0293,GER,M,london,2022,2022-10-02,23,7478
Birhanu Desisa #0115,KEN,M,london,2022,2022-10-02,24,7483
Kibrom Adero #0133,GER,M,london,2022,2022-10-02,25,7485
Wilson Cherop #0170,UGA,M,london,2022,2022-10-02,26,7488
Galen Levins #0150,GBR,M,london,2022,2022-10-02,27,7493
Wilson Abdi #0211,GBR,M,london,2022,2022-10-02,28,7493
Hiroto Bett #0276,UGA,M,london,2022,2022-10-02,29,7497
Lemi Hassan #0301,ETH,M,london,2022,2022-10-02,30,7503
Tamirat Tola #0385,BLR,M,london,2022,2022-10-02,31,7504
Lelisa Cherop #0207,ETH,M,london,2022,2022-10-02,32,7509
Lelisa Abdi #0326,BRA,M,london,2022,2022-10-02,33,7510
Mohamed Korir #0399,UGA,M,london,2022,2022-10-02,34,7512
Conner Korir #0182,BHR,M,london,2022,2022-10-02,35,7517
Scott Cherono #0340,ERI,M,london,2022,2022-10-02,36,7519
Kibrom Cherop #0172,ETH,M,london,2022,2022-10-02,37,7520
Eliud Mutai #0096,JPN,M,london,2022,2022-10-02,38,7523
Mosinet Korir #0163,FRA,M,london,2022,2022-10-02,39,7524
Jared Mutai #0336,ITA,M,london,2022,2022-10-02,40,7525
Suguru Hailu #0194,MAR,M,london,2022,2022-10-02,41,7525
Tamirat Bekele #0174,USA,M,london,2022,2022-10-02,42,7527
Lelisa Desisa #0243,BLR,M,london,2022,2022-10-02,43,7534
Carlos Abdi #0130,NED,M,london,2022,2022-10-02,44,7534
Wilson Bett #0152,TZA,M,london,2022,2022-10-02,45,7537
Kibrom Korir #0015,MAR,M,london,2022,2022-10-02,46,7539
Kibrom Kipchoge #0345,ESP,M,london,2022,2022-10-02,47,7542
Brett Hassan #0159,USA,M,london,2022,2022-10-02,48,7543
Bashir Farah #0134,KEN,M,london,2022,2022-10-02,49,7547
Sisay Tola #0335,AUS,M,london,2022,2022-10-02,50,7548
Stephen Kandie #0355,USA,M,london,2022,2022-10-02,51,7549
Mosinet Cherono #0358,KEN,M,london,2022,2022-10-02,52,7554
Tamirat Robinson #0084,ITA,M,london,2022,2022-10-02,53,7555
Stephen Mutai #0127,ERI,M,london,2022,2022-10-02,54,7556
Conner Bett #0054,CAN,M,london,2022,2022-10-02,55,7556
Yuki Hassan #0277,GBR,M,london,2022,2022-10-02,56,7565
Carlos Mutai #0359,FRA,M,london,2022,2022-10-02,57,7567
Mohamed Rupp #0253,KEN,M,london,2022,2022-10-02,58,7571
Eliud Geremew #0239,FRA,M,london,2022,2022-10-02,59,7573
Cam Levins #0377,GER,M,london,2022,2022-10-02,60,7576
Lemi Bekele #0199,UGA,M,london,2022,2022-10-02,61,7576
Geoffrey Bekele #0366,ITA,M,london,2022,2022-10-02,62,7576
Kenneth Desisa #0236,ETH,M,london,2022,2022-10-02,63,7577
Conner Bett #0240,NOR,M,london,2022,2022-10-02,64,7578
Cam Adero #0009,BLR,M,london,2022,2022-10-02,65,7580
Kelvin Hailu #0382,BRA,M,london,2022,2022-10-02,66,7583
Suguru Tola #0237,AUS,M,london,2022,2022-10-02,67,7591
Conner Hailu #0209,USA,M,london,2022,2022-10-02,68,7591
Kenneth Kiptum #0228,NOR,M,london,2022,2022-10-02,69,7593
Ayele Robinson #0272,UGA,M,london,2022,2022-10-02,70,7594
Lucas Lemma #0107,AUS,M,london,2022,2022-10-02,71,7595
Birhanu Rupp #0025,ETH,M,london,2022,2022-10-02,72,7596
Galen Desisa #0184,AUS,M,london,2022,2022-10-02,73,7599
Geoffrey Stanley #0165,USA,M,london,2022,2022-10-02,74,7601
Mo Kipsang #0072,CAN,M,london,2022,2022-10-02,75,7603
Geoffrey Farah #0246,GER,M,london,2022,2022-10-02,76,7604
Hiroto Rotich #0245,BHR,M,london,2022,2022-10-02,77,7605
Kenneth Legese #0066,GER,M,london,2022,2022-10-02,78,7611
Carlos Kiptum #0092,MAR,M,london,2022,2022-10-02,79,7611
Lemi Stanley #0105,FRA,M,london,2022,2022-10-02,80,7613
Scott Robinson #0195,NOR,M,london,2022,2022-10-02,81,7615
Mohamed Cherop #0109,NOR,M,london,2022,2022-10-02,82,7616
Hiroto Rupp #0113,UGA,M,london,2022,2022-10-02,83,7616
Mosinet Lemma #0329,ESP,M,london,2022,2022-10-02,84,7616
Bashir Ward #0099,BRA,M,london,2022,2022-10-02,85,7617
Tamirat Adero #0304,BHR,M,london,2022,2022-10-02,86,7617
Mo Rotich #0198,JPN,M,london,2022,2022-10-02,87,7621
Kelvin Rotich #0151,TZA,M,london,2022,2022-10-02,88,7622
